"year","no_cnip","total_persons","fips_county_code","fips_state_code","housing_units_total","no_vacant","no_poverty","no_white","no_black","no_native","no_asian","no_hispanic","no_unemployed"
"2017",138000,239075,"077","26",111278,8916,41981,211533,28322,657,7836,12227,9062
"2017",7631,16201,"079","26",12259,5240,3174,16690,122,112,131,313,663
"2017",339946,580392,"081","26",251295,14366,83789,511125,61686,2581,37697,65434,18363
"2017",906,2004,"083","26",2483,1470,307,2093,35,5,2,14,50
"2017",3974,10901,"085","26",15154,10599,2822,10137,885,87,54,303,460
"2017",41661,82457,"087","26",36448,3296,8427,84327,1110,309,1089,4035,3084
"2017",10392,19974,"089","26",15384,6362,1650,20030,104,631,291,911,658
"2017",47156,91186,"091","26",43690,5575,12811,91353,2649,449,1542,7660,2801
"2017",99339,174868,"093","26",75387,4556,10935,180154,1035,495,2457,4268,4604
"2017",2339,5921,"095","26",4375,2122,1041,5098,440,442,58,204,275
"2017",5084,10159,"097","26",11098,5966,1648,8090,258,1852,71,174,532
"2017",443512,796313,"099","26",362764,21232,101096,709260,95399,2504,36941,21575,29059
"2017",10189,22789,"101","26",15781,5971,3401,22343,697,404,194,707,817
"2017",31735,62361,"103","26",34733,8534,10262,62655,1103,561,761,964,1989
"2017",13437,26667,"105","26",17408,5222,4541,27500,273,226,194,1286,1019
"2017",19963,40302,"107","26",21350,5709,9015,40256,1098,185,488,924,1744
"2017",11311,21627,"109","26",14279,3686,3092,22067,77,580,125,388,673
"2017",40787,76812,"111","26",36632,2646,9300,78044,1220,387,2335,2157,2874
"2017",6677,13746,"113","26",9173,3232,2349,14470,68,91,83,401,468
"2017",73542,138629,"115","26",63613,4961,16555,141412,3442,591,1672,5162,4337
"2017",27733,58131,"117","26",28426,4870,10487,59497,1284,366,633,2132,1946
"2017",3405,8594,"119","26",9601,5527,1380,9005,22,70,20,117,434
"2017",80371,158684,"121","26",73810,8594,30727,139308,23426,1094,1739,9412,7179
"2017",20868,44108,"123","26",25225,6453,8405,44583,628,399,1461,2762,1612
"2017",665122,1147585,"125","26",535380,35763,111071,939218,170390,3282,94567,47941,35571
"2017",11591,24182,"127","26",16070,5894,4550,24923,327,225,462,3821,898
"2017",8602,19457,"129","26",16117,6792,3856,20252,68,253,197,416,863
"2017",2246,5755,"131","26",5679,2734,930,5818,19,71,22,82,225
"2017",9659,21406,"133","26",13718,4708,4749,22376,228,196,89,399,699
"2017",3194,7696,"135","26",9156,5428,1488,8019,48,39,49,116,379
"2017",11634,22292,"137","26",14858,4978,3549,23261,106,134,141,396,740
"2017",149931,256715,"139","26",106265,6544,25806,252213,4019,954,15976,26437,6636
"2017",5111,11874,"141","26",10462,4533,1891,12426,68,52,105,159,581
"2017",8800,22348,"143","26",24507,13376,4675,23182,68,209,66,391,1143
"2017",89653,178212,"145","26",87208,8726,33103,145477,35902,562,5762,16052,7356
"2017",19112,38305,"151","26",23010,5889,6165,40179,249,161,383,1518,1481
"2017",3165,7526,"153","26",6376,3094,1706,7042,49,578,32,78,441
"2017",33146,63720,"155","26",30240,2617,8857,66409,269,153,485,1956,2360
"2017",78342,148158,"147","26",71960,7573,21050,149488,3321,264,2110,5162,5923
"2017",29165,55643,"149","26",27863,4032,9403,55338,1538,263,2200,4564,1560
"2017",24828,49862,"157","26",24456,2832,8307,51718,641,157,290,1740,1841
"2017",35851,69246,"159","26",37028,7877,11733,64989,2447,689,3617,8416,2352
"2017",194398,337605,"161","26",149651,10704,49602,267225,42966,1214,34307,16405,10479
"2017",816743,1612826,"163","26",815472,142329,413769,937802,689583,5673,89513,100977,94628
"2017",14904,30189,"165","26",16860,3755,5628,31609,236,178,283,601,1070
"2017",6688,14847,"001","27",16478,8769,1895,15062,79,349,69,202,414
"2017",196286,318831,"003","27",130250,4178,22428,291758,19145,2120,20734,14597,8300
"2017",16748,30507,"005","27",19396,5907,4191,29436,175,2586,257,635,605
"2017",22922,41445,"007","27",21185,4109,8203,33693,446,9582,485,1018,1991
"2017",21370,35521,"009","27",16733,728,5445,36741,1104,145,461,852,902
"2017",2456,4550,"011","27",3134,870,574,5003,15,0,1,71,68
"2017",38816,60745,"013","27",27707,2149,11321,60187,2199,199,1616,2131,1744
"2017",13909,22930,"015","27",11647,979,1944,24233,71,58,651,1030,321
"2017",17443,32490,"017","27",15923,2510,4123,31641,555,1885,253,601,685
"2017",57147,90867,"019","27",36955,1613,3934,91640,1501,197,3162,4051,1390
"2017",13011,26591,"021","27",25422,12457,4339,24385,116,3250,215,570,747
"2017",6401,10589,"023","27",5693,674,1307,11153,74,188,436,759,131
"2017",29486,50363,"025","27",21622,1751,2871,51825,736,259,676,1092,1242
"2017",34469,56273,"027","27",25587,2134,7236,56814,1595,861,1046,2688,967
"2017",3955,8021,"029","27",4784,1356,1549,7617,38,760,61,177,288
"2017",2707,4927,"031","27",5968,3268,679,4587,28,433,97,109,71
"2017",5651,10217,"033","27",5426,589,1744,10304,73,60,809,814,286
"2017",31201,58266,"035","27",41355,15041,6043,60984,405,725,368,918,1077
"2017",240629,381582,"037","27",163779,5002,28284,344459,23507,1056,31958,28020,9520
"2017",11435,18796,"039","27",8163,473,1160,19706,61,67,333,1005,326
"2017",19724,33741,"041","27",20769,4594,3063,35839,245,149,238,570,605
"2017",7298,12581,"043","27",7062,817,1556,13585,31,10,126,898,207
"2017",10983,18703,"045","27",9934,1320,2309,20434,101,20,123,298,312
"2017",15928,27722,"047","27",14291,1333,3536,28851,407,104,875,2908,650
"2017",25016,42150,"049","27",20458,1113,4870,43621,477,447,504,1479,1040
"2017",2996,5352,"051","27",3305,769,623,5772,14,10,13,125,143
"2017",707615,1121014,"053","27",525186,26082,138478,894712,155667,8162,121376,84059,32642
"2017",10422,17205,"055","27",8693,579,1631,18166,136,41,130,183,328
"2017",9983,19145,"057","27",14760,6002,2216,19493,198,448,197,413,372
"2017",20919,35435,"059","27",15656,1085,2710,36870,233,128,574,710,1062
"2017",21503,41552,"061","27",27476,8120,5553,42065,192,1664,274,598,1216
"2017",5492,9089,"063","27",5051,701,765,9619,12,11,363,343,213
"2017",8074,14826,"065","27",7880,1527,1820,15372,64,144,117,247,419
"2017",22540,38582,"067","27",19755,2990,4732,37521,1846,168,2436,5061,666
"2017",2248,3902,"069","27",2617,726,473,4290,35,9,20,91,59
"2017",6263,11781,"071","27",7903,2274,2136,11956,111,468,68,20,431
"2017",3567,6172,"073","27",3685,514,628,6616,79,11,90,144,109
"2017",4993,9701,"075","27",7621,2539,960,10242,110,50,55,153,190
"2017",2134,3571,"077","27",3750,2217,280,3592,1,7,29,67,81
"2017",15262,25628,"079","27",12583,1739,2433,26720,244,65,462,1597,597
"2017",2903,5078,"081","27",3136,652,630,5591,18,41,32,99,87
"2017",14380,23230,"083","27",11219,1159,3374,22719,862,111,1680,1604,517
"2017",2415,4904,"087","27",2777,830,1220,2562,17,2353,68,211,222
"2017",4994,8491,"089","27",4807,854,724,9119,30,24,84,397,162
"2017",10567,18151,"091","27",9989,1304,2234,19492,64,14,313,829,331
"2017",19879,32816,"085","27",15811,1051,2964,34129,118,62,897,2060,597
"2017",11930,21077,"093","27",10795,1631,1885,22485,173,34,169,867,341
"2017",12972,23296,"095","27",12849,2733,2869,23261,113,1259,269,574,855
"2017",17296,29887,"097","27",16053,2726,3711,31868,202,85,346,518,794
"2017",20164,35526,"099","27",17058,1534,5050,35570,1351,43,1515,4334,1007
"2017",4381,7654,"101","27",4630,917,678,8134,53,22,122,301,159
"2017",19305,30770,"103","27",13330,668,3514,31090,1014,62,811,1431,724
"2017",11310,19419,"105","27",8616,699,3379,17069,948,132,3340,5863,730
"2017",3251,5983,"107","27",3424,691,770,6136,58,136,108,328,107
"2017",84439,137874,"109","27",63111,3307,13530,128436,8584,422,10383,7242,3601
"2017",29260,52524,"111","27",35966,11666,5350,55043,835,226,882,1870,1052
"2017",7749,12904,"113","27",6441,558,1440,13339,223,237,169,496,247
"2017",13380,27054,"115","27",17427,6675,3720,26555,623,706,334,814,786
"2017",4516,8184,"117","27",4488,469,1069,8545,124,96,219,541,188
"2017",16458,28613,"119","27",14833,2224,3763,29261,566,392,583,1956,592
"2017",5679,9855,"121","27",6571,1673,847,10612,51,37,118,141,169
"2017",294481,489086,"123","27",218928,10424,78410,362213,61773,3619,87184,39948,16296
"2017",2106,3601,"125","27",1944,226,377,3821,17,60,44,140,62
"2017",7767,13906,"127","27",7319,1009,1778,13700,119,741,700,480,234
"2017",7647,13344,"129","27",7347,1128,1589,13585,74,188,766,1182,204
"2017",35660,60413,"131","27",24788,1889,6550,57383,3076,253,3339,5129,1282
"2017",4871,8524,"133","27",4270,285,1011,9084,95,66,136,266,92
"2017",8547,14230,"135","27",7541,1418,1411,14457,135,184,442,181,218
"2017",80433,129660,"139","27",49914,2050,7872,119466,4921,1144,12013,6951,2809
"2017",51579,84667,"141","27",33249,2068,5746,85624,2099,465,1953,2297,1878
"2017",8158,13582,"143","27",6565,572,1259,14424,92,26,206,1276,364
"2017",103459,184787,"137","27",104113,18451,29574,185083,3199,3691,2885,3124,5235
"2017",89650,142164,"145","27",63619,4962,19321,138964,7881,518,5433,4951,4046
"2017",19406,33200,"147","27",15503,1053,3583,33268,1196,70,1672,2733,867
"2017",5390,8811,"149","27",4204,574,1454,9091,98,212,236,488,142
"2017",4912,8504,"151","27",4848,631,1131,8970,214,1,217,428,161
"2017",11706,22138,"153","27",13098,3321,3126,23300,99,138,388,1347,446
"2017",1694,2961,"155","27",2086,510,355,3111,21,134,22,83,54
"2017",11752,19780,"157","27",10135,1268,1293,20905,87,35,142,613,373
"2017",6430,12291,"159","27",7050,1346,1977,13118,154,108,80,241,370
"2017",9833,17316,"161","27",7948,573,1614,17666,394,180,336,1085,317
"2017",138695,231760,"163","27",96467,4462,12251,216738,10300,989,15546,9847,4884
"2017",5782,9680,"165","27",5039,712,1321,9556,65,63,1121,2553,141
"2017",3331,5824,"167","27",3094,242,614,6030,35,187,5,45,45
"2017",30120,47495,"169","27",21106,1878,6849,47759,750,177,1630,1418,1542
"2017",73132,119808,"171","27",50705,4137,6551,124169,1855,538,2683,3632,2623
"2017",5154,8956,"173","27",4771,614,1215,9187,51,389,132,431,140
"2017",11443,28964,"001","28",14664,3155,9950,13449,16798,78,735,2667,1253
"2017",16282,34531,"003","28",17191,2516,7186,31710,4374,33,417,1124,1398
"2017",5103,11489,"005","28",6714,1720,2846,7237,5277,3,34,29,553
"2017",7557,17081,"007","28",9184,2010,4161,10142,8027,26,295,376,781
"2017",3388,7828,"009","28",4229,1269,1663,5051,3042,0,137,204,465
"2017",12846,30197,"011","28",14324,2057,11782,10875,21276,91,814,696,1618
"2017",5742,13368,"013","28",6959,1106,3836,9786,3984,0,608,829,482
"2017",4020,9553,"015","28",5130,1538,1404,6601,3424,7,69,50,283
"2017",7302,15852,"017","28",7586,1132,3898,9288,7492,23,160,765,556
"2017",3400,7683,"019","28",4186,988,1998,5681,2583,43,24,41,354
"2017",2910,8387,"021","28",4272,1085,3897,1098,7915,15,53,33,516
"2017",6750,14769,"023","28",7968,1603,2961,10266,5650,16,69,138,613
"2017",8641,18514,"025","28",9254,1573,5236,7948,11799,68,130,128,978
"2017",10373,21804,"027","28",10732,1763,8587,5247,18756,30,139,35,1971
"2017",11757,26503,"029","28",12202,2424,6782,12980,14915,0,528,850,1445
"2017",8089,17496,"031","28",8627,1708,4363,12003,6918,0,65,460,712
"2017",91210,160690,"033","28",65118,3960,16778,120513,43980,242,4898,8253,5529
"2017",36437,69609,"035","28",32822,4759,18998,45182,27930,181,900,2308,4348
"2017",3114,7190,"037","28",4213,1116,1369,4949,2795,0,2,65,231
"2017",8731,21344,"039","28",9460,2240,3385,20987,1818,117,398,636,720
"2017",4497,12969,"041","28",5196,1022,1572,10100,3531,23,6,156,525
"2017",8880,19701,"043","28",10232,2343,5070,11842,9250,63,14,92,922
"2017",20809,42941,"045","28",24281,5136,7921,40460,4010,171,486,1740,1800
"2017",93128,184176,"047","28",91114,13484,39854,137403,48549,1055,8128,10718,8777
"2017",117553,222373,"049","28",104131,14978,56200,63210,174890,261,3436,3642,11700
"2017",6086,16649,"051","28",8508,2228,8167,2882,15196,11,96,50,1195
"2017",3462,7868,"053","28",3836,717,3469,1878,6556,14,157,248,732
"2017",381,1182,"055","28",542,105,422,445,841,0,10,15,48
"2017",10002,21742,"057","28",10258,1445,4107,21354,1801,2,169,347,610
"2017",66028,131065,"059","28",61679,10685,21344,101379,31303,545,5337,8342,5454
"2017",6858,15320,"061","28",8320,1503,3766,7459,8947,1,47,0,388
"2017",2028,6485,"063","28",3730,1277,3301,983,6448,0,32,9,195
"2017",4383,10875,"065","28",5937,1139,3697,4428,7175,0,18,39,469
"2017",29168,62389,"067","28",28879,4216,14425,47069,19831,146,618,2921,2285
"2017",3798,9436,"069","28",4790,1095,2905,3617,6078,378,0,171,260
"2017",25985,49362,"071","28",24669,4902,12076,37814,12579,32,1725,1314,1492
"2017",30593,55921,"073","28",24480,2458,9776,46017,12076,42,1561,1543,2802
"2017",34515,71514,"075","28",35152,5260,16102,42612,33518,126,999,1751,2494
"2017",5208,11665,"077","28",6100,1278,2498,8345,4205,0,4,68,486
"2017",9747,21023,"079","28",9489,1261,5566,11748,9719,1325,74,1015,892
"2017",40741,77572,"081","28",36521,4036,14466,57917,24499,134,1289,2167,2556
"2017",10350,27266,"083","28",13146,2669,11604,7386,22053,0,484,773,1244
"2017",14108,31832,"085","28",15428,2622,8007,23567,10641,4,254,369,1052
"2017",27146,54753,"087","28",27157,4527,12243,32099,25925,119,734,1201,3092
"2017",53940,94100,"089","28",41906,3501,12043,57872,39113,179,4461,2926,2746
"2017",9999,23402,"091","28",11932,2265,6396,16748,8183,78,308,379,828
"2017",15246,33426,"093","28",15318,2234,6032,17745,17150,37,690,1256,942
"2017",15654,33133,"095","28",16538,2496,6829,24441,10846,9,108,421,1155
"2017",4479,9417,"097","28",5519,995,2604,5565,4342,0,88,235,408
"2017",13438,26898,"099","28",12457,1684,6401,17711,6152,4770,156,573,1146
"2017",8784,19695,"101","28",9466,1456,4771,13483,6426,1088,129,387,676
"2017",4642,9939,"103","28",5199,1197,3725,2982,7887,20,7,148,689
"2017",22890,46350,"105","28",21689,4296,13152,28496,18328,52,1812,813,2173
"2017",13690,31348,"107","28",14933,2484,6979,16585,17258,22,17,599,1037
"2017",23437,50961,"109","28",24956,4246,9556,46332,7094,76,573,1635,2354
"2017",4766,11124,"111","28",5602,1126,2377,9488,2380,0,28,172,484
"2017",15195,36261,"113","28",18145,3183,12452,17788,21194,191,314,622,1174
"2017",14593,28222,"115","28",12694,1849,5232,24529,4742,9,1391,1940,920
"2017",10230,23458,"117","28",11141,1608,5449,21312,3401,0,167,353,711
"2017",3083,6906,"119","28",3602,530,2762,2106,5351,0,44,98,750
"2017",75305,138301,"121","28",59242,4016,12278,114455,29965,193,3127,3965,3352
"2017",12296,25787,"123","28",11612,1516,7795,16374,10930,210,849,3069,1336
"2017",1774,4313,"125","28",2160,351,1315,1245,3350,5,31,28,265
"2017",11435,24924,"127","28",12064,2742,7226,16878,9944,3,98,137,1136
"2017",6780,14897,"129","28",7338,1488,2914,12241,3809,0,11,265,317
"2017",8040,16758,"131","28",7358,1379,2995,14154,3463,74,0,345,452
"2017",10153,24895,"133","28",9693,1188,7460,6715,19911,72,113,434,1782
"2017",4590,13529,"135","28",5586,1290,3007,5174,6872,71,2349,2176,630
"2017",12623,26191,"137","28",11319,1303,5099,18804,8511,27,352,715,974
"2017",9968,20343,"139","28",9785,1581,4933,17496,3734,7,467,1026,891
"2017",8842,17943,"141","28",10366,2760,3570,18472,488,50,286,571,952
"2017",4689,9260,"143","28",4880,897,2746,2011,8066,0,129,77,476
"2017",12615,25817,"145","28",11846,1919,5055,22879,4196,19,739,1197,1050
"2017",5951,13496,"147","28",7214,1311,3762,7789,6713,0,104,87,398
"2017",21078,43612,"149","28",21983,3424,11152,22808,23850,50,274,282,1671
"2017",20678,43634,"151","28",21617,3368,15987,12442,34492,55,628,697,3465
"2017",8709,18691,"153","28",9350,1588,4889,11831,8289,67,139,131,909
"2017",3865,9079,"155","28",4831,989,2477,7822,1893,17,31,145,363
"2017",2690,8452,"157","28",5113,2231,3107,2537,6477,0,45,26,335
"2017",8103,17107,"159","28",8808,1397,4568,9343,8742,230,130,215,800
"2017",5570,11416,"161","28",6457,1261,2756,7282,4988,55,84,187,296
"2017",9245,25108,"163","28",10130,1488,8518,10529,15672,97,554,1551,1467
"2017",11930,23617,"001","29",11457,1862,5943,23443,617,56,756,596,656
"2017",8877,16045,"003","29",7333,459,1533,16650,308,26,140,399,373
"2017",2779,4813,"005","29",2965,473,634,5214,20,20,33,66,113
"2017",11475,23525,"007","29",10872,1415,3953,23046,1572,58,209,754,853
"2017",15573,32642,"009","29",17574,4483,7141,33126,115,244,1155,3169,1243
"2017",5607,10974,"011","29",5602,663,2460,11184,28,231,223,300,303
"2017",7657,15033,"013","29",7853,1149,2296,15726,205,77,109,340,396
"2017",6841,17664,"015","29",14174,6192,3456,18307,67,140,34,358,664
"2017",5263,11552,"017","29",5886,1081,2438,12068,53,81,50,149,268
"2017",97102,162054,"019","29",74840,5942,30979,142131,14901,460,9434,5729,4243
"2017",44559,81874,"021","29",38674,5370,14698,78839,4964,279,2140,5706,2548
"2017",18705,39254,"023","29",19811,3261,9025,38836,2305,196,440,860,1722
"2017",3992,8322,"025","29",4648,907,1160,8699,46,44,61,188,152
"2017",21107,41606,"027","29",18816,2711,5012,41099,1937,202,548,894,908
"2017",18617,41741,"029","29",41590,25250,7753,43154,355,256,685,1212,1481
"2017",39587,71772,"031","29",33344,3731,13251,68620,6172,160,1319,1781,2099
"2017",4029,8113,"033","29",4649,1031,1615,8553,77,0,56,134,329
"2017",2667,5798,"035","29",3260,857,900,5967,1,85,0,142,183
"2017",52374,93811,"037","29",41008,2302,9492,93505,3795,568,1509,4302,2565
"2017",5526,12590,"039","29",7232,1353,3079,13392,9,4,91,278,618
"2017",3249,6781,"041","29",4149,1307,1038,7266,181,17,7,66,120
"2017",41598,76437,"043","29",33273,2499,8588,79335,474,411,784,2325,2199
"2017",3286,6293,"045","29",3495,588,1023,6651,18,17,7,35,151
"2017",128849,216512,"047","29",96054,6345,20693,203006,13471,1051,9825,15590,5710
"2017",10044,19014,"049","29",8945,760,2190,19518,409,107,171,410,383
"2017",38319,70806,"051","29",33043,3401,9027,63891,8946,250,2200,2118,1690
"2017",8213,16176,"053","29",7497,1087,1787,15691,1144,61,194,314,409
"2017",10653,22465,"055","29",12033,2747,4803,23615,64,0,175,459,1233
"2017",3458,7009,"057","29",3958,851,1691,7251,30,53,33,151,321
"2017",6482,15089,"059","29",7675,1519,2553,15759,14,158,69,319,504
"2017",3699,7582,"061","29",4193,1110,1066,8078,65,58,42,124,128
"2017",4476,11686,"063","29",4323,469,1135,10813,1231,85,73,282,151
"2017",6400,14147,"065","29",7318,1231,3178,14941,77,138,102,249,470
"2017",5376,12354,"067","29",6519,1346,2718,13247,14,14,76,185,379
"2017",12540,28142,"069","29",14423,1663,8025,26118,3003,114,998,1966,871
"2017",52439,94519,"071","29",44462,3850,10740,98482,845,195,1253,1706,2584
"2017",7035,13573,"073","29",8202,2067,1726,14396,91,57,46,192,242
"2017",3167,5969,"075","29",3210,548,1180,6469,63,48,33,20,130
"2017",145299,262840,"077","29",130915,10926,50765,259407,9408,1351,8243,10061,7216
"2017",4674,9032,"079","29",5014,996,2008,9729,59,104,55,210,168
"2017",3953,7772,"081","29",4395,867,1527,8369,68,16,38,182,132
"2017",9546,20117,"083","29",10963,1669,4524,20900,317,156,109,486,640
"2017",3548,8669,"085","29",6843,2860,2143,9027,6,162,36,144,341
"2017",2213,4067,"087","29",2792,681,527,4349,14,72,22,16,94
"2017",5035,9274,"089","29",4580,867,1551,9310,514,52,74,147,231
"2017",17329,36498,"091","29",18267,2063,9026,38497,130,142,375,823,866
"2017",4191,9558,"093","29",5320,1258,2083,9875,159,68,19,180,362
"2017",358430,629300,"095","29",318178,38004,108026,458890,162606,2977,43225,60846,20320
"2017",59581,108107,"097","29",51995,5986,20083,107188,2572,1651,3598,9114,3262
"2017",116760,206343,"099","29",89979,6235,24077,214198,2269,539,2201,4108,7564
"2017",26090,49815,"101","29",22064,2146,7953,48064,2445,333,1210,2203,1812
"2017",1743,3616,"103","29",2282,680,787,3845,16,0,34,39,101
"2017",16136,32596,"105","29",15926,2101,6198,33981,188,215,176,819,1242
"2017",16158,30021,"107","29",14804,1580,4081,30750,662,80,398,887,881
"2017",17814,34740,"109","29",16681,2045,6387,36194,242,205,826,2730,1113
"2017",4958,9251,"111","29",4537,783,1418,9525,297,65,33,176,144
"2017",26804,50310,"113","29",21456,2758,7122,52071,1022,145,625,1281,1685
"2017",5696,11270,"115","29",6401,1404,1999,11800,62,24,107,254,180
"2017",6869,13588,"117","29",6784,971,2469,14125,417,94,162,250,232
"2017",6902,13832,"121","29",7671,1648,2563,14482,362,41,117,196,514
"2017",5283,11183,"123","29",5990,1123,2241,11889,116,34,50,286,307
"2017",4015,8289,"125","29",4629,962,1673,8806,34,83,17,226,310
"2017",14065,26204,"127","29",12962,1651,5013,26167,1518,49,297,465,915
"2017",9606,20874,"119","29",9949,1812,4269,19988,418,584,1031,2631,596
"2017",1651,3331,"129","29",2139,749,634,3553,15,0,49,63,57
"2017",11911,22784,"131","29",12886,3372,4061,24041,95,305,246,451,843
"2017",5326,12878,"133","29",5717,589,3843,10195,3357,124,27,277,530
"2017",7119,14553,"135","29",6177,804,1730,14744,545,118,213,729,404
"2017",4077,8006,"137","29",4857,1242,1109,8228,299,15,39,135,184
"2017",5322,10588,"139","29",6221,1377,1804,11089,176,12,113,207,310
"2017",7681,18348,"141","29",15566,7792,5011,19324,168,105,98,429,560
"2017",7655,16385,"143","29",8600,1291,4240,14655,2906,81,54,317,716
"2017",28663,53620,"145","29",24612,2461,7389,52828,558,1371,1630,2994,1543
"2017",12110,21302,"147","29",9685,1192,4438,21346,606,64,500,365,575
"2017",4377,9907,"149","29",5486,1111,2662,10304,19,111,135,176,219
"2017",7126,12523,"151","29",6600,1492,912,13354,89,63,40,106,236
"2017",3393,8711,"153","29",5678,1603,2549,8985,4,14,69,160,286
"2017",7082,15710,"155","29",8178,1303,4859,12113,4717,18,162,421,756
"2017",9561,17522,"157","29",8695,1166,1530,18627,58,110,174,407,395
"2017",19891,38372,"159","29",18311,2280,7125,38382,1203,71,1387,3626,1152
"2017",20385,41366,"161","29",20067,2737,8542,40823,1223,388,1673,1086,1289
"2017",7903,17045,"163","29",7903,1162,2444,16563,1154,89,253,407,376
"2017",54177,89345,"165","29",40742,2595,6936,83204,6555,421,3747,5601,2179
"2017",14753,28541,"167","29",13517,1800,4309,29949,197,335,123,726,852
"2017",17694,48837,"169","29",18911,3536,5567,39842,6620,498,3374,5770,1552
"2017",2168,4384,"171","29",2990,1034,808,4675,22,9,21,53,127
"2017",5241,9515,"173","29",5190,1196,1342,9883,136,49,49,127,238
"2017",10751,23015,"175","29",10739,2391,3758,22561,1442,123,266,491,653
"2017",11206,21030,"177","29",10011,1327,3527,21882,352,114,85,534,605
"2017",2734,5872,"179","29",4035,1407,1067,6064,116,53,39,89,207
"2017",5780,12784,"181","29",6618,1221,3187,13323,32,50,84,177,416
"2017",11056,20883,"195","29",10150,1396,3759,19661,1084,58,1288,2231,510
"2017",2033,4023,"197","29",2101,432,803,4349,37,1,0,32,122
"2017",2259,4280,"199","29",2367,497,792,4776,82,0,0,14,103
"2017",18186,35555,"201","29",17164,1923,7646,33192,4441,188,379,838,1084
"2017",3156,7716,"203","29",4164,1006,2483,7909,7,119,32,150,255
"2017",3087,5559,"205","29",3206,760,899,5917,121,2,12,104,149
"2017",214802,355392,"183","29",150013,7459,21362,347505,16439,687,10946,12163,7828
"2017",3701,8689,"185","29",5655,1520,2017,8941,80,69,24,98,295
"2017",28106,61558,"187","29",29675,5014,9139,61724,2883,203,478,993,1818
"2017",167776,289400,"510","29",176159,36418,76472,144506,149895,887,12966,12280,15697
"2017",528096,914162,"189","29",439403,37096,95974,688312,237302,1697,47230,27784,31165
"2017",8924,16739,"186","29",8727,1542,2934,17300,456,0,21,194,414
"2017",13816,27255,"207","29",13690,1917,4864,28783,451,32,28,488,979
"2017",13242,29435,"209","29",20866,7986,3999,30423,50,349,258,662,1019
"2017",2775,5846,"211","29",3342,1059,989,5940,115,32,188,1180,94
"2017",26069,49943,"213","29",30535,8393,8996,50238,548,437,1713,3019,1647
"2017",9419,23636,"215","29",11724,2421,6102,23855,511,558,166,525,671
"2017",9914,18905,"217","29",9519,1349,3018,19752,219,117,164,426,409
"2017",15792,30936,"219","29",15165,3133,4256,31209,779,163,884,1080,968
"2017",10111,23176,"221","29",11032,1984,4749,23725,594,145,11,320,999
"2017",4897,12348,"223","29",8087,2605,3065,12949,81,58,16,217,396
"2017",15862,34265,"225","29",14650,1339,6694,35872,499,121,468,733,765
"2017",1006,1835,"227","29",1275,387,299,2007,6,2,7,24,41
"2017",7242,16723,"229","29",8713,1225,4493,17643,109,34,292,313,611
"2017",4872,8671,"001","30",5318,1340,1433,8885,6,188,105,390,225
"2017",5694,11897,"003","30",4737,1027,3504,4127,14,8799,44,743,905
"2017",2998,5911,"005","30",2848,534,2142,3088,16,3352,54,166,504
"2017",2733,5414,"007","30",2743,338,448,5533,4,84,29,152,112
"2017",5338,9771,"009","30",6543,1978,1031,10147,24,96,58,250,211
"2017",625,1201,"011","30",811,246,152,1294,0,5,0,4,18
"2017",38699,74581,"013","30",38313,3930,10410,72375,1097,3830,1441,3461,1772
"2017",2581,5383,"015","30",2906,616,1163,4454,4,1151,90,132,91
"2017",6531,10788,"017","30",5683,808,1124,11235,60,230,79,376,114
"2017",941,1594,"019","30",1137,261,81,1768,0,10,10,50,16
"2017",4858,8573,"021","30",4336,291,1088,8821,48,204,130,280,53
"2017",3973,8605,"023","30",5182,1198,1605,8500,34,123,82,299,92
"2017",1629,2605,"025","30",1531,290,164,2782,42,31,28,52,28
"2017",5745,10344,"027","30",5906,953,1640,10849,16,117,258,249,152
"2017",48191,88653,"029","30",48154,10148,12886,91067,259,1412,1097,2524,1941
"2017",59282,93551,"031","30",46600,5877,12625,95345,318,995,1970,3339,2531
"2017",576,980,"033","30",846,395,55,1085,0,0,0,2,0
"2017",4913,12258,"035","30",5382,1201,4437,4407,39,8831,97,387,374
"2017",367,710,"037","30",455,130,136,675,30,0,0,65,16
"2017",1296,2993,"039","30",2835,1526,312,3099,4,14,2,69,90
"2017",7629,14693,"041","30",7311,1103,3393,11654,43,3984,233,573,485
"2017",5624,10970,"043","30",5104,592,1139,11010,6,168,71,268,322
"2017",994,1847,"045","30",1326,401,273,1914,0,27,0,46,29
"2017",12899,27126,"047","30",16811,5015,6109,19981,67,7192,277,1261,1033
"2017",35243,60985,"049","30",31250,3716,7409,62193,220,1300,799,2042,1125
"2017",1151,2011,"051","30",1110,251,309,2215,0,0,5,21,22
"2017",7248,17939,"053","30",11649,3405,3120,18337,15,194,169,525,719
"2017",4009,7313,"057","30",6999,3512,832,7546,37,38,114,265,136
"2017",808,1546,"055","30",1048,328,127,1582,0,122,8,56,10
"2017",935,1781,"059","30",1391,614,313,1916,0,24,35,82,33
"2017",1709,3943,"061","30",2503,809,834,4094,7,14,37,53,126
"2017",65590,106525,"063","30",52559,4596,17695,105007,435,3003,2053,3533,3946
"2017",1963,4418,"065","30",2744,671,812,4543,39,31,70,115,110
"2017",8398,14792,"067","30",9524,1972,2135,15390,46,114,44,436,236
"2017",270,431,"069","30",307,101,45,446,0,0,7,0,14
"2017",1884,3754,"071","30",2353,562,732,3554,0,464,19,97,168
"2017",2814,5447,"073","30",2678,460,1136,4993,25,904,42,117,162
