"coc.number.new","year","beds_current","beds_new","beds_dev","beds_facility","beds_other","beds_voucher","beds_es","beds_th","beds_rrh","beds_sh","beds_psh","beds_total","d.sample.bos.statewide","d.sample.esg.2013.2019","d.sample.coc.2013.2019","d.sample.suburban","d.sample.rural","d.sample.urban","d.sample.majorcity","d.sample.merged"
"il-503",2016,261,2,0,21,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"il-503",2017,170,113,0,79,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"il-503",2018,271,16,0,110,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"il-504",2014,369,22,0,101,0,15,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"il-504",2015,378,3,10,104,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"il-504",2016,388,3,0,104,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"il-504",2017,314,3,85,104,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"il-504",2018,309,0,0,104,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"il-506",2014,677,25,28,167,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-506",2015,710,26,14,175,20,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-506",2016,663,3,9,188,20,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-506",2017,681,0,16,187,19,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-506",2018,717,44,0,187,27,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-507",2014,735,0,0,346,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-507",2015,745,49,0,382,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-507",2016,697,42,0,314,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-507",2017,767,39,0,424,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-507",2018,906,63,108,453,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-508",2014,469,28,0,69,0,16,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"il-508",2015,476,1,38,75,0,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"il-508",2016,502,0,0,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"il-508",2017,498,0,0,40,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"il-508",2018,483,0,0,50,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"il-509",2014,186,20,0,60,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"il-509",2015,195,15,0,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"il-509",2016,190,12,0,85,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"il-509",2017,243,0,0,83,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"il-509",2018,251,0,0,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"il-510",2014,13469,1408,55,2064,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"il-510",2015,13523,646,175,1649,52,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"il-510",2016,13430,2195,153,1689,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"il-510",2017,14719,1004,38,1836,91,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"il-510",2018,14937,1943,232,3757,93,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"il-511",2014,1996,275,0,138,418,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-511",2015,1995,316,44,143,350,5,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-511",2016,2334,232,0,150,379,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-511",2017,2352,147,64,154,395,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-511",2018,2393,119,30,158,436,17,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-512",2014,671,24,0,329,0,115,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-512",2015,630,24,0,336,0,66,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-512",2016,514,34,0,257,15,20,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-512",2017,589,0,0,303,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-512",2018,551,0,0,338,0,10,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-513",2014,472,34,0,206,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"il-513",2015,504,0,0,195,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"il-513",2016,478,0,0,170,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"il-513",2017,471,0,0,163,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"il-513",2018,465,0,0,217,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"il-514",2014,1080,4,0,212,0,19,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-514",2015,1043,28,0,222,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-514",2016,944,65,0,70,143,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-514",2017,743,12,12,70,148,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-514",2018,758,20,11,67,148,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-515",2014,231,10,10,80,0,38,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-515",2015,227,0,0,80,0,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-515",2016,212,0,13,102,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-515",2017,199,0,0,66,0,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-515",2018,286,0,0,58,0,23,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-516",2014,288,109,0,190,0,6,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"il-516",2015,346,113,7,139,0,10,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"il-516",2016,289,151,6,124,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"il-516",2017,294,31,0,117,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"il-516",2018,304,47,0,137,0,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"il-517",2014,580,3,0,335,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-517",2015,569,19,0,350,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-517",2016,547,24,0,341,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-517",2017,588,0,5,362,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-517",2018,596,0,0,367,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"il-518",2014,323,0,0,127,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-518",2015,537,0,0,307,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-518",2016,545,0,0,304,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-518",2017,399,0,0,208,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-518",2018,358,0,14,221,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-519",2014,424,0,9,83,0,120,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-519",2015,395,0,0,81,0,82,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-519",2016,334,0,0,81,0,52,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-519",2017,239,0,0,54,0,12,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-519",2018,224,0,0,42,0,26,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-520",2014,595,30,8,271,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-520",2015,633,30,0,265,0,21,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-520",2016,591,30,0,266,0,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-520",2017,551,30,0,167,0,13,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"il-520",2018,485,30,0,237,0,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"in-502m",2014,7246,44,147,2829,150,99,0,0,0,0,0,0,1,1,1,0,1,0,0,1
"in-502m",2015,6779,689,190,2880,152,80,0,0,0,0,0,0,1,1,1,0,1,0,0,1
"in-502m",2016,7116,148,28,2928,119,63,0,0,0,0,0,0,1,1,1,0,1,0,0,1
"in-502m",2017,7617,167,140,3082,122,95,0,0,0,0,0,0,1,1,1,0,1,0,0,1
"in-502m",2018,7336,190,132,2973,83,49,0,0,0,0,0,0,1,1,1,0,1,0,0,1
"in-503",2014,3426,206,0,1349,28,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"in-503",2015,3571,47,0,1270,14,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"in-503",2016,3338,97,9,1246,14,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"in-503",2017,3107,558,25,1367,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"in-503",2018,3091,158,100,1307,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"ks-502",2014,1162,0,13,394,120,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ks-502",2015,1140,32,33,471,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ks-502",2016,1183,83,19,435,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ks-502",2017,1294,43,0,494,0,13,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ks-502",2018,1411,28,47,472,0,13,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ks-503",2014,880,0,0,310,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ks-503",2015,840,0,0,362,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ks-503",2016,882,0,0,362,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ks-503",2017,721,0,0,279,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ks-503",2018,779,0,0,291,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ks-505",2014,266,0,0,100,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ks-505",2015,227,34,21,118,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ks-505",2016,276,27,0,118,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ks-505",2017,356,14,0,118,0,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ks-505",2018,227,14,0,118,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ks-507",2014,2001,302,0,1017,30,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"ks-507",2015,1977,161,0,1039,24,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"ks-507",2016,1224,27,0,588,45,8,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"ks-507",2017,1963,0,0,865,42,4,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"ks-507",2018,2169,0,0,935,15,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"ky-500",2014,2909,45,99,1328,24,5,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"ky-500",2015,2852,177,18,1181,24,59,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"ky-500",2016,3141,157,14,1194,60,24,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"ky-500",2017,3263,218,38,1347,70,7,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"ky-500",2018,3353,333,12,1513,56,8,0,0,0,0,0,0,1,0,1,0,1,0,0,0
"ky-501",2014,2755,189,18,718,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"ky-501",2015,2937,92,17,669,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"ky-501",2016,2968,62,8,649,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"ky-501",2017,3041,22,48,582,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"ky-501",2018,3083,20,50,588,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"ky-502",2014,2031,0,0,538,60,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ky-502",2015,1943,0,0,515,147,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ky-502",2016,2029,0,0,549,25,16,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ky-502",2017,1787,0,203,743,24,17,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ky-502",2018,1282,33,0,566,20,35,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"la-500",2014,710,44,0,217,5,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-500",2015,607,14,8,190,11,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-500",2016,625,0,0,177,7,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-500",2017,503,0,0,149,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-500",2018,497,6,44,167,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-502",2014,1337,14,0,452,0,35,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"la-502",2015,1038,0,0,431,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"la-502",2016,1163,0,0,388,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"la-502",2017,1122,0,0,332,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"la-502",2018,1119,0,0,320,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"la-503",2014,4027,151,524,695,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"la-503",2015,4050,398,73,643,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"la-503",2016,4381,182,321,665,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"la-503",2017,4751,86,470,714,34,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"la-503",2018,4354,600,415,878,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"la-505",2014,501,25,0,97,13,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-505",2015,452,49,12,86,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-505",2016,517,0,12,97,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-505",2017,441,39,0,87,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-505",2018,419,59,0,96,14,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-506",2014,551,112,6,121,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"la-506",2015,626,26,0,91,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"la-506",2016,587,212,0,116,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"la-506",2017,600,64,0,56,17,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"la-506",2018,607,161,0,49,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"la-507",2014,445,0,0,70,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-507",2015,424,0,0,113,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-507",2016,497,0,0,65,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-507",2017,367,36,10,86,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"la-507",2018,464,5,0,83,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"ma-500",2014,11944,606,604,4025,520,481,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"ma-500",2015,12768,412,437,4254,618,517,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"ma-500",2016,12912,1783,348,4406,599,505,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"ma-500",2017,13878,1182,515,4021,1430,34,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"ma-500",2018,13637,1358,434,4235,1373,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"ma-502",2014,821,0,4,452,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-502",2015,826,0,0,452,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-502",2016,851,0,0,452,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-502",2017,1167,0,0,452,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-502",2018,1611,0,0,971,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-503",2014,565,19,0,239,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-503",2015,589,65,8,245,0,18,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-503",2016,651,27,0,270,0,19,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-503",2017,664,42,5,258,18,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-503",2018,672,28,27,251,0,39,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-504",2014,4371,214,69,1219,4,1266,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-504",2015,5289,618,180,1962,4,911,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-504",2016,4473,103,121,2100,4,244,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-504",2017,4728,130,66,2314,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-504",2018,5467,66,0,3147,4,262,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-505",2014,660,0,0,100,0,30,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-505",2015,761,0,0,179,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-505",2016,780,0,0,211,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-505",2017,869,131,0,227,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-505",2018,987,16,0,295,0,11,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-506",2014,3794,203,0,858,0,607,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-506",2015,2914,63,0,1004,0,334,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-506",2016,3327,28,22,966,4,181,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-506",2017,3088,117,42,997,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-506",2018,3468,40,65,1076,4,201,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-507",2014,1283,0,69,166,241,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-507",2015,1401,26,70,179,335,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-507",2016,1244,77,44,189,107,76,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-507",2017,1320,83,0,187,122,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-507",2018,1189,314,0,206,125,73,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-508",2014,709,0,0,244,227,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-508",2015,721,0,0,241,252,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-508",2016,731,0,0,241,252,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-508",2017,1350,0,0,38,461,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-508",2018,1404,0,0,768,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-509",2014,985,39,15,307,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ma-509",2015,992,73,13,318,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ma-509",2016,1099,15,5,328,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ma-509",2017,1080,16,0,323,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ma-509",2018,1051,77,0,345,4,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
"ma-510",2014,1840,17,0,432,54,809,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-510",2015,2045,12,0,510,73,855,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-510",2016,1725,0,0,563,80,435,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-510",2017,1263,167,0,567,82,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-510",2018,1414,263,0,565,77,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-511m",2014,769,0,0,224,8,211,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"ma-511m",2015,2452,112,20,637,371,721,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"ma-511m",2016,3094,43,24,639,377,593,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"ma-511m",2017,2576,96,9,639,367,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"ma-511m",2018,2687,6,23,650,372,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
"ma-515",2014,383,125,0,192,30,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-515",2015,473,134,0,318,30,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-515",2016,915,0,0,288,22,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-515",2017,781,0,0,146,22,124,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-515",2018,719,59,0,96,0,264,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"ma-516m",2014,3585,10,0,483,0,1995,0,0,0,0,0,0,1,1,1,1,0,0,0,1
"ma-516m",2015,3036,0,216,912,59,952,0,0,0,0,0,0,1,1,1,1,0,0,0,1
"ma-516m",2016,3150,134,69,833,65,862,0,0,0,0,0,0,1,1,1,1,0,0,0,1
"ma-516m",2017,3620,107,0,1350,0,293,0,0,0,0,0,0,1,1,1,1,0,0,0,1
"ma-516m",2018,3556,362,75,1317,0,525,0,0,0,0,0,0,1,1,1,1,0,0,0,1
"ma-517",2014,308,0,0,115,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-517",2015,314,0,0,107,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-517",2016,294,0,5,106,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-517",2017,276,17,0,78,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-517",2018,290,6,0,81,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-519",2014,328,4,0,170,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-519",2015,329,4,0,170,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-519",2016,329,4,0,170,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-519",2017,310,0,0,170,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"ma-519",2018,307,0,0,170,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-500",2014,275,0,0,90,0,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-500",2015,299,0,0,110,0,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-500",2016,301,0,0,110,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-500",2017,278,0,0,110,0,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-500",2018,228,0,0,110,0,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-501",2014,5996,0,40,1070,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"md-501",2015,6313,245,40,1314,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"md-501",2016,7353,141,0,1348,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"md-501",2017,7191,35,239,1311,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"md-501",2018,6785,90,42,1328,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
"md-502",2014,183,182,0,63,0,95,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-502",2015,328,21,0,78,0,72,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-502",2016,214,181,0,83,35,42,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-502",2017,329,13,6,86,40,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-502",2018,389,16,0,83,31,17,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-503",2014,581,28,0,182,72,28,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"md-503",2015,575,8,0,187,77,8,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"md-503",2016,598,44,12,182,86,25,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"md-503",2017,578,105,0,158,89,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"md-503",2018,577,102,0,142,119,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"md-504",2014,249,0,0,62,64,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-504",2015,223,0,0,58,39,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-504",2016,321,0,0,64,25,104,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-504",2017,227,0,0,88,22,12,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-504",2018,244,0,0,95,22,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-505",2014,971,0,0,473,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"md-505",2015,1152,0,0,473,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"md-505",2016,1275,0,0,502,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"md-505",2017,1380,0,0,436,0,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"md-505",2018,1341,0,0,550,0,6,0,0,0,0,0,0,0,1,1,1,0,0,0,0
"md-506",2014,189,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-506",2015,187,0,0,100,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-506",2016,203,0,0,105,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-506",2017,220,0,0,102,0,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-506",2018,244,8,0,102,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-507",2014,317,0,0,52,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-507",2015,289,0,0,42,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-507",2016,294,0,0,22,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-507",2017,351,0,0,22,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-507",2018,315,0,0,22,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-508",2014,847,0,16,195,191,56,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-508",2015,711,0,0,178,153,27,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-508",2016,546,0,23,153,86,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-508",2017,556,0,18,148,66,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-508",2018,632,0,6,150,82,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-509",2014,313,0,0,109,0,10,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-509",2015,329,0,0,130,0,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-509",2016,304,0,0,131,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"md-509",2017,331,0,0,151,0,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0
