"coc.number.new","year","beds_current","beds_new","beds_dev","beds_facility","beds_other","beds_voucher","beds_es","beds_th","beds_rrh","beds_sh","beds_psh","beds_total","d.sample.bos.statewide","d.sample.esg.2013.2019","d.sample.coc.2013.2019","d.sample.suburban","d.sample.rural","d.sample.urban","d.sample.majorcity","d.sample.merged"
"fl-518",2017,0,0,0,0,0,0,82,37,72,0,95,286,0,0,1,0,1,0,0,0
"fl-518",2018,0,0,0,0,0,0,82,37,68,0,92,279,0,0,1,0,1,0,0,0
"fl-518",2019,0,0,0,0,0,0,82,37,124,0,105,348,0,0,1,0,1,0,0,0
"fl-519",2013,0,0,0,0,0,0,116,44,0,0,166,326,0,1,1,1,0,0,0,0
"fl-519",2014,0,0,0,0,0,0,74,98,0,0,168,340,0,1,1,1,0,0,0,0
"fl-519",2015,0,0,0,0,0,0,106,74,138,0,150,468,0,1,1,1,0,0,0,0
"fl-519",2016,0,0,0,0,0,0,127,100,180,0,176,583,0,1,1,1,0,0,0,0
"fl-519",2017,0,0,0,0,0,0,102,118,94,0,191,531,0,1,1,1,0,0,0,0
"fl-519",2018,0,0,0,0,0,0,172,130,159,0,210,691,0,1,1,1,0,0,0,0
"fl-519",2019,0,0,0,0,0,0,142,128,104,0,275,649,0,1,1,1,0,0,0,0
"fl-520",2013,0,0,0,0,0,0,198,141,0,0,54,393,0,0,1,1,0,0,0,0
"fl-520",2014,0,0,0,0,0,0,183,133,10,0,58,387,0,0,1,1,0,0,0,0
"fl-520",2015,0,0,0,0,0,0,219,108,8,0,64,401,0,0,1,1,0,0,0,0
"fl-520",2016,0,0,0,0,0,0,247,145,44,0,73,535,0,0,1,1,0,0,0,0
"fl-520",2017,0,0,0,0,0,0,234,164,17,0,100,540,0,0,1,1,0,0,0,0
"fl-520",2018,0,0,0,0,0,0,212,196,141,0,84,643,0,0,1,1,0,0,0,0
"fl-520",2019,0,0,0,0,0,0,126,240,129,0,82,600,0,0,1,1,0,0,0,0
"fl-600",2013,0,0,0,0,0,0,1615,1798,256,28,3996,7693,0,1,1,0,0,0,1,0
"fl-600",2014,0,0,0,0,0,0,2026,1595,381,28,3939,7969,0,1,1,0,0,0,1,0
"fl-600",2015,0,0,0,0,0,0,1738,1788,381,28,4188,8123,0,1,1,0,0,0,1,0
"fl-600",2016,0,0,0,0,0,0,1999,1510,565,28,4337,8548,0,1,1,0,0,0,1,0
"fl-600",2017,0,0,0,0,0,0,1969,1012,903,28,4620,8678,0,1,1,0,0,0,1,0
"fl-600",2018,0,0,0,0,0,0,1903,724,1161,56,4625,8615,0,1,1,0,0,0,1,0
"fl-600",2019,0,0,0,0,0,0,1863,754,978,42,4728,8511,0,1,1,0,0,0,1,0
"fl-601",2013,0,0,0,0,0,0,834,1338,175,35,1243,3625,0,1,1,1,0,0,0,0
"fl-601",2014,0,0,0,0,0,0,775,1216,161,35,1861,4048,0,1,1,1,0,0,0,0
"fl-601",2015,0,0,0,0,0,0,820,1101,432,35,1749,4588,0,1,1,1,0,0,0,0
"fl-601",2016,0,0,0,0,0,0,806,868,458,35,1790,3982,0,1,1,1,0,0,0,0
"fl-601",2017,0,0,0,0,0,0,848,786,580,35,1766,4079,0,1,1,1,0,0,0,0
"fl-601",2018,0,0,0,0,0,0,875,729,899,35,2207,4852,0,1,1,1,0,0,0,0
"fl-601",2019,0,0,0,0,0,0,930,642,227,35,1834,3732,0,1,1,1,0,0,0,0
"fl-602",2013,0,0,0,0,0,0,72,163,0,4,91,330,0,0,0,1,0,0,0,0
"fl-602",2014,0,0,0,0,0,0,72,156,0,4,62,333,0,0,0,1,0,0,0,0
"fl-602",2015,0,0,0,0,0,0,74,122,0,4,23,299,0,0,0,1,0,0,0,0
"fl-602",2016,0,0,0,0,0,0,66,73,33,4,117,299,0,0,0,1,0,0,0,0
"fl-602",2017,0,0,0,0,0,0,66,24,251,0,65,406,0,0,0,1,0,0,0,0
"fl-602",2018,0,0,0,0,0,0,66,24,51,0,93,234,0,0,0,1,0,0,0,0
"fl-602",2019,0,0,0,0,0,0,66,24,64,0,107,261,0,0,0,1,0,0,0,0
"fl-603m",2013,0,0,0,0,0,0,315,317,0,0,358,990,0,2,2,2,0,0,0,2
"fl-603m",2014,0,0,0,0,0,0,323,238,25,0,363,949,0,2,2,2,0,0,0,2
"fl-603m",2015,0,0,0,0,0,0,254,85,54,0,401,794,0,1,1,1,0,0,0,1
"fl-603m",2016,0,0,0,0,0,0,249,55,274,0,431,1009,0,1,1,1,0,0,0,1
"fl-603m",2017,0,0,0,0,0,0,231,55,311,0,387,984,0,1,1,1,0,0,0,1
"fl-603m",2018,0,0,0,0,0,0,231,55,242,0,466,994,0,1,1,1,0,0,0,1
"fl-603m",2019,0,0,0,0,0,0,231,16,146,0,436,850,0,1,1,1,0,0,0,1
"fl-604",2013,0,0,0,0,0,0,268,164,0,0,200,632,0,0,1,0,1,0,0,0
"fl-604",2014,0,0,0,0,0,0,268,171,0,0,191,630,0,0,1,0,1,0,0,0
"fl-604",2015,0,0,0,0,0,0,268,152,0,0,201,637,0,0,1,0,1,0,0,0
"fl-604",2016,0,0,0,0,0,0,247,152,0,0,191,601,0,0,1,0,1,0,0,0
"fl-604",2017,0,0,0,0,0,0,251,150,0,0,202,614,0,0,1,0,1,0,0,0
"fl-604",2018,0,0,0,0,0,0,730,128,0,0,186,1055,0,0,1,0,1,0,0,0
"fl-604",2019,0,0,0,0,0,0,253,130,0,0,175,585,0,0,1,0,1,0,0,0
"fl-605",2013,0,0,0,0,0,0,409,510,0,16,1087,2022,0,1,1,1,0,0,0,0
"fl-605",2014,0,0,0,0,0,0,367,481,669,16,977,2510,0,1,1,1,0,0,0,0
"fl-605",2015,0,0,0,0,0,0,415,339,84,16,1349,2203,0,1,1,1,0,0,0,0
"fl-605",2016,0,0,0,0,0,0,432,243,355,0,1051,2081,0,1,1,1,0,0,0,0
"fl-605",2017,0,0,0,0,0,0,403,239,520,0,965,2144,0,1,1,1,0,0,0,0
"fl-605",2018,0,0,0,0,0,0,418,137,592,0,1029,2318,0,1,1,1,0,0,0,0
"fl-605",2019,0,0,0,0,0,0,415,127,519,0,1009,2181,0,1,1,1,0,0,0,0
"fl-606",2013,0,0,0,0,0,0,212,189,0,0,16,417,0,1,1,1,0,0,0,0
"fl-606",2014,0,0,0,0,0,0,221,206,0,0,27,454,0,1,1,1,0,0,0,0
"fl-606",2015,0,0,0,0,0,0,218,190,0,0,21,429,0,1,1,1,0,0,0,0
"fl-606",2016,0,0,0,0,0,0,244,159,0,0,49,452,0,1,1,1,0,0,0,0
"fl-606",2017,0,0,0,0,0,0,244,196,0,0,30,470,0,1,1,1,0,0,0,0
"fl-606",2018,0,0,0,0,0,0,244,186,74,0,0,534,0,1,1,1,0,0,0,0
"fl-606",2019,0,0,0,0,0,0,232,194,47,0,30,503,0,1,1,1,0,0,0,0
"ga-500",2013,0,0,0,0,0,0,1695,1469,120,0,1764,5048,0,1,1,0,0,0,1,0
"ga-500",2014,0,0,0,0,0,0,2027,1720,149,0,1677,5573,0,1,1,0,0,0,1,0
"ga-500",2015,0,0,0,0,0,0,1643,1966,197,0,2247,6053,0,1,1,0,0,0,1,0
"ga-500",2016,0,0,0,0,0,0,1621,1763,519,0,2325,6228,0,1,1,0,0,0,1,0
"ga-500",2017,0,0,0,0,0,0,1768,1651,177,0,1941,5537,0,1,1,0,0,0,1,0
"ga-500",2018,0,0,0,0,0,0,1155,1666,652,0,1898,5371,0,1,1,0,0,0,1,0
"ga-500",2019,0,0,0,0,0,0,1407,1322,681,0,1833,5469,0,1,1,0,0,0,1,0
"ga-501",2013,0,0,0,0,0,0,1435,1331,309,0,2253,5328,1,1,1,0,1,0,0,0
"ga-501",2014,0,0,0,0,0,0,1526,1230,223,0,2134,5113,1,1,1,0,1,0,0,0
"ga-501",2015,0,0,0,0,0,0,1603,1255,587,0,2259,5704,1,1,1,0,1,0,0,0
"ga-501",2016,0,0,0,0,0,0,1488,1265,669,0,2446,5868,1,1,1,0,1,0,0,0
"ga-501",2017,0,0,0,0,0,0,1544,855,722,0,2450,5571,1,1,1,0,1,0,0,0
"ga-501",2018,0,0,0,0,0,0,1690,791,1198,0,2454,6133,1,1,1,0,1,0,0,0
"ga-501",2019,0,0,0,0,0,0,1610,832,1417,0,2513,6372,1,1,1,0,1,0,0,0
"ga-502",2013,0,0,0,0,0,0,49,303,0,0,340,692,0,1,1,1,0,0,0,0
"ga-502",2014,0,0,0,0,0,0,56,309,16,0,336,717,0,1,1,1,0,0,0,0
"ga-502",2015,0,0,0,0,0,0,126,296,0,0,509,974,0,1,1,1,0,0,0,0
"ga-502",2016,0,0,0,0,0,0,126,296,0,0,567,1032,0,1,1,1,0,0,0,0
"ga-502",2017,0,0,0,0,0,0,119,145,15,0,299,583,0,1,1,1,0,0,0,0
"ga-502",2018,0,0,0,0,0,0,74,67,15,0,230,386,0,1,1,1,0,0,0,0
"ga-502",2019,0,0,0,0,0,0,471,93,282,0,215,1061,0,1,1,1,0,0,0,0
"ga-503",2013,0,0,0,0,0,0,84,30,50,0,86,250,0,0,1,0,0,1,0,0
"ga-503",2014,0,0,0,0,0,0,85,58,107,0,131,381,0,0,1,0,0,1,0,0
"ga-503",2015,0,0,0,0,0,0,105,9,69,0,153,336,0,0,1,0,0,1,0,0
"ga-503",2016,0,0,0,0,0,0,127,10,89,0,191,417,0,0,1,0,0,1,0,0
"ga-503",2017,0,0,0,0,0,0,147,1,76,0,238,462,0,0,1,0,0,1,0,0
"ga-503",2018,0,0,0,0,0,0,162,0,59,0,266,487,0,0,1,0,0,1,0,0
"ga-503",2019,0,0,0,0,0,0,157,0,47,0,206,410,0,0,1,0,0,1,0,0
"ga-504",2013,0,0,0,0,0,0,214,225,0,0,174,613,0,1,1,0,0,1,0,0
"ga-504",2014,0,0,0,0,0,0,215,150,0,0,166,531,0,1,1,0,0,1,0,0
"ga-504",2015,0,0,0,0,0,0,205,161,0,0,170,536,0,1,1,0,0,1,0,0
"ga-504",2016,0,0,0,0,0,0,176,144,0,0,169,489,0,1,1,0,0,1,0,0
"ga-504",2017,0,0,0,0,0,0,154,71,80,0,169,474,0,1,1,0,0,1,0,0
"ga-504",2018,0,0,0,0,0,0,149,55,0,0,170,389,0,1,1,0,0,1,0,0
"ga-504",2019,0,0,0,0,0,0,216,28,31,0,163,438,0,1,1,0,0,1,0,0
"ga-505",2013,0,0,0,0,0,0,298,64,7,0,185,554,0,0,1,0,0,1,0,0
"ga-505",2014,0,0,0,0,0,0,184,42,0,0,168,394,0,0,1,0,0,1,0,0
"ga-505",2015,0,0,0,0,0,0,214,44,0,0,141,427,0,0,1,0,0,1,0,0
"ga-505",2016,0,0,0,0,0,0,261,56,23,0,170,538,0,0,1,0,0,1,0,0
"ga-505",2017,0,0,0,0,0,0,293,54,42,0,178,595,0,0,1,0,0,1,0,0
"ga-505",2018,0,0,0,0,0,0,307,26,69,0,230,632,0,0,1,0,0,1,0,0
"ga-505",2019,0,0,0,0,0,0,266,34,15,0,206,549,0,0,1,0,0,1,0,0
"ga-506",2013,0,0,0,0,0,0,122,286,19,0,235,662,0,1,1,1,0,0,0,0
"ga-506",2014,0,0,0,0,0,0,119,282,8,0,276,685,0,1,1,1,0,0,0,0
"ga-506",2015,0,0,0,0,0,0,107,241,51,0,414,813,0,1,1,1,0,0,0,0
"ga-506",2016,0,0,0,0,0,0,139,219,18,0,462,838,0,1,1,1,0,0,0,0
"ga-506",2017,0,0,0,0,0,0,151,134,42,0,446,773,0,1,1,1,0,0,0,0
"ga-506",2018,0,0,0,0,0,0,148,132,93,0,432,805,0,1,1,1,0,0,0,0
"ga-506",2019,0,0,0,0,0,0,151,156,89,0,450,846,0,1,1,1,0,0,0,0
"ga-507",2013,0,0,0,0,0,0,300,323,0,0,577,1200,0,1,1,0,0,1,0,0
"ga-507",2014,0,0,0,0,0,0,304,333,0,0,675,1312,0,1,1,0,0,1,0,0
"ga-507",2015,0,0,0,0,0,0,298,361,0,0,713,1372,0,1,1,0,0,1,0,0
"ga-507",2016,0,0,0,0,0,0,310,384,0,0,747,1441,0,1,1,0,0,1,0,0
"ga-507",2017,0,0,0,0,0,0,306,393,0,0,689,1398,0,1,1,0,0,1,0,0
"ga-507",2018,0,0,0,0,0,0,341,403,0,0,765,1513,0,1,1,0,0,1,0,0
"ga-507",2019,0,0,0,0,0,0,337,337,0,0,717,1391,0,1,1,0,0,1,0,0
"ga-508",2013,0,0,0,0,0,0,139,456,43,0,1439,2077,0,1,1,1,0,0,0,0
"ga-508",2014,0,0,0,0,0,0,249,367,18,0,1360,1994,0,1,1,1,0,0,0,0
"ga-508",2015,0,0,0,0,0,0,115,470,44,0,1713,2342,0,1,1,1,0,0,0,0
"ga-508",2016,0,0,0,0,0,0,114,293,129,0,1707,2243,0,1,1,1,0,0,0,0
"ga-508",2017,0,0,0,0,0,0,111,230,225,0,1861,2427,0,1,1,1,0,0,0,0
"ga-508",2018,0,0,0,0,0,0,91,106,233,0,1882,2312,0,1,1,1,0,0,0,0
"ga-508",2019,0,0,0,0,0,0,87,96,247,0,1796,2226,0,1,1,1,0,0,0,0
"hi-500",2013,0,0,0,0,0,0,347,435,0,0,438,1220,1,0,1,0,1,0,0,0
"hi-500",2014,0,0,0,0,0,0,331,492,78,0,361,1262,1,0,1,0,1,0,0,0
"hi-500",2015,0,0,0,0,0,0,294,582,54,0,384,1314,1,0,1,0,1,0,0,0
"hi-500",2016,0,0,0,0,0,0,300,695,59,0,455,1509,1,0,1,0,1,0,0,0
"hi-500",2017,0,0,0,0,0,0,395,641,344,0,442,1822,1,0,1,0,1,0,0,0
"hi-500",2018,0,0,0,0,0,0,544,289,692,0,660,2185,1,0,1,0,1,0,0,0
"hi-500",2019,0,0,0,0,0,0,525,303,512,0,749,2089,1,0,1,0,1,0,0,0
"hi-501",2013,0,0,0,0,0,0,1161,2144,0,25,944,4274,0,1,1,1,0,0,0,0
"hi-501",2014,0,0,0,0,0,0,1161,2327,0,25,859,4372,0,1,1,1,0,0,0,0
"hi-501",2015,0,0,0,0,0,0,1110,2352,0,25,921,4408,0,1,1,1,0,0,0,0
"hi-501",2016,0,0,0,0,0,0,1414,1978,104,25,1677,5198,0,1,1,1,0,0,0,0
"hi-501",2017,0,0,0,0,0,0,1298,1893,875,25,1684,5775,0,1,1,1,0,0,0,0
"hi-501",2018,0,0,0,0,0,0,1294,1437,1177,35,1880,5823,0,1,1,1,0,0,0,0
"hi-501",2019,0,0,0,0,0,0,1232,1017,832,44,2460,5645,0,1,1,1,0,0,0,0
"ia-500",2013,0,0,0,0,0,0,154,127,0,0,83,364,0,1,1,0,0,1,0,0
"ia-500",2014,0,0,0,0,0,0,154,133,7,0,83,377,0,1,1,0,0,1,0,0
"ia-500",2015,0,0,0,0,0,0,154,186,0,0,83,423,0,1,1,0,0,1,0,0
"ia-500",2016,0,0,0,0,0,0,147,192,2,0,64,405,0,1,1,0,0,1,0,0
"ia-500",2017,0,0,0,0,0,0,177,124,11,0,54,366,0,1,1,0,0,1,0,0
"ia-500",2018,0,0,0,0,0,0,177,88,3,0,30,298,0,1,1,0,0,1,0,0
"ia-500",2019,0,0,0,0,0,0,152,119,50,0,37,358,0,1,1,0,0,1,0,0
"ia-501",2013,0,0,0,0,0,0,1053,1484,37,0,458,3032,1,0,1,0,1,0,0,0
"ia-501",2014,0,0,0,0,0,0,1089,1406,254,0,424,3173,1,0,1,0,1,0,0,0
"ia-501",2015,0,0,0,0,0,0,1046,1381,170,0,370,3048,1,0,1,0,1,0,0,0
"ia-501",2016,0,0,0,0,0,0,930,1462,387,0,472,3255,1,0,1,0,1,0,0,0
"ia-501",2017,0,0,0,0,0,0,938,1357,470,0,474,3266,1,0,1,0,1,0,0,0
"ia-501",2018,0,0,0,0,0,0,1006,1085,679,10,474,3303,1,0,1,0,1,0,0,0
"ia-501",2019,0,0,0,0,0,0,981,610,604,10,493,2746,1,0,1,0,1,0,0,0
"ia-502",2013,0,0,0,0,0,0,416,530,27,0,588,1561,0,1,1,0,0,1,0,0
"ia-502",2014,0,0,0,0,0,0,438,423,3,0,591,1626,0,1,1,0,0,1,0,0
"ia-502",2015,0,0,0,0,0,0,415,424,101,0,569,1669,0,1,1,0,0,1,0,0
"ia-502",2016,0,0,0,0,0,0,406,431,253,0,566,1810,0,1,1,0,0,1,0,0
"ia-502",2017,0,0,0,0,0,0,409,261,148,0,541,1531,0,1,1,0,0,1,0,0
"ia-502",2018,0,0,0,0,0,0,418,228,112,14,550,1507,0,1,1,0,0,1,0,0
"ia-502",2019,0,0,0,0,0,0,416,216,150,14,506,1493,0,1,1,0,0,1,0,0
"id-500",2013,0,0,0,0,0,0,453,271,149,0,315,1188,0,0,1,0,0,1,0,0
"id-500",2014,0,0,0,0,0,0,448,324,122,0,351,1245,0,0,1,0,0,1,0,0
"id-500",2015,0,0,0,0,0,0,454,326,132,0,356,1268,0,0,1,0,0,1,0,0
"id-500",2016,0,0,0,0,0,0,529,305,67,0,367,1268,0,0,1,0,0,1,0,0
"id-500",2017,0,0,0,0,0,0,546,225,81,0,337,1189,0,0,1,0,0,1,0,0
"id-500",2018,0,0,0,0,0,0,532,118,193,0,359,1202,0,0,1,0,0,1,0,0
"id-500",2019,0,0,0,0,0,0,529,153,66,0,389,1137,0,0,1,0,0,1,0,0
"id-501",2013,0,0,0,0,0,0,469,569,85,0,463,1586,1,0,1,0,1,0,0,0
"id-501",2014,0,0,0,0,0,0,411,585,97,0,484,1577,1,0,1,0,1,0,0,0
"id-501",2015,0,0,0,0,0,0,485,594,174,0,498,1751,1,0,1,0,1,0,0,0
"id-501",2016,0,0,0,0,0,0,546,526,224,0,472,1768,1,0,1,0,1,0,0,0
"id-501",2017,0,0,0,0,0,0,579,341,182,0,494,1596,1,0,1,0,1,0,0,0
"id-501",2018,0,0,0,0,0,0,501,262,230,0,546,1539,1,0,1,0,1,0,0,0
"id-501",2019,0,0,0,0,0,0,547,237,312,0,520,1616,1,0,1,0,1,0,0,0
"il-500",2013,0,0,0,0,0,0,35,117,0,0,26,178,0,0,1,1,0,0,0,0
"il-500",2014,0,0,0,0,0,0,61,113,17,0,28,269,0,0,1,1,0,0,0,0
"il-500",2015,0,0,0,0,0,0,47,115,30,0,28,280,0,0,1,1,0,0,0,0
"il-500",2016,0,0,0,0,0,0,37,104,21,0,32,254,0,0,1,1,0,0,0,0
"il-500",2017,0,0,0,0,0,0,35,95,35,0,94,259,0,0,1,1,0,0,0,0
"il-500",2018,0,0,0,0,0,0,86,102,46,0,31,338,0,0,1,1,0,0,0,0
"il-500",2019,0,0,0,0,0,0,86,92,45,0,31,327,0,0,1,1,0,0,0,0
"il-501",2013,0,0,0,0,0,0,239,335,0,0,367,941,0,1,1,1,0,0,0,0
"il-501",2014,0,0,0,0,0,0,250,215,0,0,372,837,0,1,1,1,0,0,0,0
"il-501",2015,0,0,0,0,0,0,239,155,0,0,384,780,0,1,1,1,0,0,0,0
"il-501",2016,0,0,0,0,0,0,215,96,8,0,324,643,0,1,1,1,0,0,0,0
"il-501",2017,0,0,0,0,0,0,206,87,77,0,346,716,0,1,1,1,0,0,0,0
"il-501",2018,0,0,0,0,0,0,210,102,90,0,348,750,0,1,1,1,0,0,0,0
"il-501",2019,0,0,0,0,0,0,307,136,96,0,468,1007,0,1,1,1,0,0,0,0
"il-502",2013,0,0,0,0,0,0,170,200,0,15,214,599,0,1,1,1,0,0,0,0
"il-502",2014,0,0,0,0,0,0,153,185,0,15,233,586,0,1,1,1,0,0,0,0
"il-502",2015,0,0,0,0,0,0,150,186,0,0,246,582,0,1,1,1,0,0,0,0
"il-502",2016,0,0,0,0,0,0,67,142,128,0,445,782,0,1,1,1,0,0,0,0
"il-502",2017,0,0,0,0,0,0,87,141,30,0,368,705,0,1,1,1,0,0,0,0
"il-502",2018,0,0,0,0,0,0,67,98,120,0,392,753,0,1,1,1,0,0,0,0
"il-502",2019,0,0,0,0,0,0,67,96,127,0,424,813,0,1,1,1,0,0,0,0
"il-503",2013,0,0,0,0,0,0,24,210,0,0,89,323,0,0,1,0,0,1,0,0
"il-503",2014,0,0,0,0,0,0,11,184,0,0,68,263,0,0,1,0,0,1,0,0
"il-503",2015,0,0,0,0,0,0,10,175,0,0,79,264,0,0,1,0,0,1,0,0
"il-503",2016,0,0,0,0,0,0,21,167,0,0,67,255,0,0,1,0,0,1,0,0
"il-503",2017,0,0,0,0,0,0,41,105,13,0,82,245,0,0,1,0,0,1,0,0
"il-503",2018,0,0,0,0,0,0,58,79,13,0,75,229,0,0,1,0,0,1,0,0
"il-503",2019,0,0,0,0,0,0,55,65,27,0,88,239,0,0,1,0,0,1,0,0
"il-504",2013,0,0,0,0,0,0,99,124,0,0,129,352,0,0,1,1,0,0,0,0
"il-504",2014,0,0,0,0,0,0,110,124,0,0,151,385,0,0,1,1,0,0,0,0
"il-504",2015,0,0,0,0,0,0,104,124,0,0,153,381,0,0,1,1,0,0,0,0
"il-504",2016,0,0,0,0,0,0,104,124,0,0,163,391,0,0,1,1,0,0,0,0
"il-504",2017,0,0,0,0,0,0,104,69,0,0,144,317,0,0,1,1,0,0,0,0
"il-504",2018,0,0,0,0,0,0,104,0,61,0,144,309,0,0,1,1,0,0,0,0
"il-504",2019,0,0,0,0,0,0,80,0,74,0,154,308,0,0,1,1,0,0,0,0
"il-506",2013,0,0,0,0,0,0,162,164,0,0,326,652,0,1,1,1,0,0,0,0
"il-506",2014,0,0,0,0,0,0,162,163,0,0,372,697,0,1,1,1,0,0,0,0
"il-506",2015,0,0,0,0,0,0,175,144,0,0,397,716,0,1,1,1,0,0,0,0
"il-506",2016,0,0,0,0,0,0,190,138,0,0,314,642,0,1,1,1,0,0,0,0
"il-506",2017,0,0,0,0,0,0,202,112,72,0,291,677,0,1,1,1,0,0,0,0
"il-506",2018,0,0,0,0,0,0,183,174,32,0,334,730,0,1,1,1,0,0,0,0
"il-506",2019,0,0,0,0,0,0,183,148,99,6,331,775,0,1,1,1,0,0,0,0
"il-507",2013,0,0,0,0,0,0,394,158,7,0,191,750,0,1,1,1,0,0,0,0
"il-507",2014,0,0,0,0,0,0,346,191,7,0,191,735,0,1,1,1,0,0,0,0
"il-507",2015,0,0,0,0,0,0,382,174,4,0,234,794,0,1,1,1,0,0,0,0
"il-507",2016,0,0,0,0,0,0,314,175,14,15,221,739,0,1,1,1,0,0,0,0
"il-507",2017,0,0,0,0,0,0,424,111,67,0,204,806,0,1,1,1,0,0,0,0
"il-507",2018,0,0,0,0,0,0,453,124,93,4,295,969,0,1,1,1,0,0,0,0
"il-507",2019,0,0,0,0,0,0,476,27,74,4,352,933,0,1,1,1,0,0,0,0
"il-508",2013,0,0,0,0,0,0,69,141,0,0,251,461,0,0,1,1,0,0,0,0
"il-508",2014,0,0,0,0,0,0,69,135,0,0,277,481,0,0,1,1,0,0,0,0
"il-508",2015,0,0,0,0,0,0,75,135,0,0,248,458,0,0,1,1,0,0,0,0
"il-508",2016,0,0,0,0,0,0,78,135,19,0,270,502,0,0,1,1,0,0,0,0
"il-508",2017,0,0,0,0,0,0,40,135,36,0,287,498,0,0,1,1,0,0,0,0
"il-508",2018,0,0,0,0,0,0,50,129,0,0,304,483,0,0,1,1,0,0,0,0
"il-508",2019,0,0,0,0,0,0,44,138,72,0,274,528,0,0,1,1,0,0,0,0
"il-510",2013,0,0,0,0,0,0,2310,3465,0,41,7960,13776,0,1,1,0,0,0,1,0
"il-510",2014,0,0,0,0,0,0,2048,3902,447,41,8406,14861,0,1,1,0,0,0,1,0
"il-510",2015,0,0,0,0,0,0,1632,3717,611,41,7959,14165,0,1,1,0,0,0,1,0
"il-510",2016,0,0,0,0,0,0,1687,3741,595,41,9393,15623,0,1,1,0,0,0,1,0
"il-510",2017,0,0,0,0,0,0,1915,3182,1107,41,9245,15721,0,1,1,0,0,0,1,0
"il-510",2018,0,0,0,0,0,0,3788,1391,1121,41,10255,16853,0,1,1,0,0,0,1,0
"il-510",2019,0,0,0,0,0,0,3748,1366,1172,41,9970,16530,0,1,1,0,0,0,1,0
"il-511",2013,0,0,0,0,0,0,226,640,5,15,801,1687,0,1,1,1,0,0,0,0
"il-511",2014,0,0,0,0,0,0,205,606,107,15,979,1917,0,1,1,1,0,0,0,0
"il-511",2015,0,0,0,0,0,0,206,415,274,15,1104,2019,0,1,1,1,0,0,0,0
"il-511",2016,0,0,0,0,0,0,222,428,309,29,1255,2253,0,1,1,1,0,0,0,0
"il-511",2017,0,0,0,0,0,0,174,281,284,28,1349,2124,0,1,1,1,0,0,0,0
"il-511",2018,0,0,0,0,0,0,195,300,250,29,1312,2096,0,1,1,1,0,0,0,0
"il-511",2019,0,0,0,0,0,0,185,253,318,29,1494,2289,0,1,1,1,0,0,0,0
"il-512",2013,0,0,0,0,0,0,356,175,0,24,117,672,0,0,1,0,1,0,0,0
"il-512",2014,0,0,0,0,0,0,327,127,0,24,100,578,0,0,1,0,1,0,0,0
"il-512",2015,0,0,0,0,0,0,378,140,0,24,88,630,0,0,1,0,1,0,0,0
"il-512",2016,0,0,0,0,0,0,268,96,0,24,136,524,0,0,1,0,1,0,0,0
"il-512",2017,0,0,0,0,0,0,265,96,14,12,146,551,0,0,1,0,1,0,0,0
"il-512",2018,0,0,0,0,0,0,325,59,6,0,138,528,0,0,1,0,1,0,0,0
"il-512",2019,0,0,0,0,0,0,324,51,6,0,138,519,0,0,1,0,1,0,0,0
"il-513",2013,0,0,0,0,0,0,108,160,0,0,133,401,0,0,1,0,0,1,0,0
"il-513",2014,0,0,0,0,0,0,151,154,0,0,146,451,0,0,1,0,0,1,0,0
"il-513",2015,0,0,0,0,0,0,145,162,0,0,147,454,0,0,1,0,0,1,0,0
"il-513",2016,0,0,0,0,0,0,115,161,0,0,147,423,0,0,1,0,0,1,0,0
"il-513",2017,0,0,0,0,0,0,115,161,0,0,117,423,0,0,1,0,0,1,0,0
"il-513",2018,0,0,0,0,0,0,153,119,0,0,99,401,0,0,1,0,0,1,0,0
"il-513",2019,0,0,0,0,0,0,127,167,18,0,140,467,0,0,1,0,0,1,0,0
"il-514",2013,0,0,0,0,0,0,166,491,22,0,330,1009,0,1,1,1,0,0,0,0
"il-514",2014,0,0,0,0,0,0,173,495,23,0,335,1026,0,1,1,1,0,0,0,0
"il-514",2015,0,0,0,0,0,0,176,490,25,0,332,1023,0,1,1,1,0,0,0,0
"il-514",2016,0,0,0,0,0,0,180,391,64,0,340,975,0,1,1,1,0,0,0,0
"il-514",2017,0,0,0,0,0,0,208,143,32,0,358,741,0,1,1,1,0,0,0,0
"il-514",2018,0,0,0,0,0,0,202,116,68,2,375,763,0,1,1,1,0,0,0,0
"il-514",2019,0,0,0,0,0,0,212,115,107,2,347,783,0,1,1,1,0,0,0,0
"il-515",2013,0,0,0,0,0,0,111,107,0,0,31,249,0,0,1,0,1,0,0,0
"il-515",2014,0,0,0,0,0,0,118,92,0,0,31,241,0,0,1,0,1,0,0,0
"il-515",2015,0,0,0,0,0,0,104,82,0,0,41,227,0,0,1,0,1,0,0,0
"il-515",2016,0,0,0,0,0,0,90,58,19,0,45,212,0,0,1,0,1,0,0,0
"il-515",2017,0,0,0,0,0,0,74,28,46,0,46,194,0,0,1,0,1,0,0,0
"il-515",2018,0,0,0,0,0,0,66,21,138,0,46,271,0,0,1,0,1,0,0,0
"il-515",2019,0,0,0,0,0,0,55,19,184,0,40,298,0,0,1,0,1,0,0,0
"il-516",2013,0,0,0,0,0,0,113,101,0,0,104,318,0,0,1,0,0,1,0,0
"il-516",2014,0,0,0,0,0,0,166,82,0,0,119,367,0,0,1,0,0,1,0,0
"il-516",2015,0,0,0,0,0,0,124,195,0,0,115,434,0,0,1,0,0,1,0,0
